idUsuario,artista,sexo,pais
5860,bruce springsteen,m,Finland
5860,phil collins,m,Finland
5860,iron maiden,m,Finland
5860,soilwork,m,Finland
5860,nightwish,m,Finland
5860,rammstein,m,Finland
5860,thin lizzy,m,Finland
5860,genesis,m,Finland
5860,metallica,m,Finland
5860,children of bodom,m,Finland
5860,dragonforce,m,Finland
5860,rage against the machine,m,Finland
5860,limp bizkit,m,Finland
5860,nirvana,m,Finland
5860,the killers,m,Finland
5860,foo fighters,m,Finland
5860,gnarls barkley,m,Finland
5860,blink-182,m,Finland
5861,thievery corporation,m,Brazil
5861,bob marley,m,Brazil
5861,red hot chili peppers,m,Brazil
5861,kanye west,m,Brazil
5861,daft punk,m,Brazil
5861,sublime,m,Brazil
5861,parov stelar,m,Brazil
5861,black eyed peas,m,Brazil
5861,gorillaz,m,Brazil
5861,the strokes,m,Brazil
5861,cake,m,Brazil
5861,digitalism,m,Brazil
5861,groove armada,m,Brazil
5861,cypress hill,m,Brazil
5861,radiohead,m,Brazil
5861,snoop dogg,m,Brazil
5861,morcheeba,m,Brazil
5861,aretha franklin,m,Brazil
5861,dj shadow,m,Brazil
5861,nirvana,m,Brazil
5861,jamiroquai,m,Brazil
5861,michael jackson,m,Brazil
5861,franz ferdinand,m,Brazil
5861,kings of leon,m,Brazil
5861,tosca,m,Brazil
5864,serge gainsbourg,m,Netherlands
5864,animal collective,m,Netherlands
5864,neutral milk hotel,m,Netherlands
5864,roots manuva,m,Netherlands
5864,boards of canada,m,Netherlands
5864,the knife,m,Netherlands
5864,miles davis,m,Netherlands
5864,deerhunter,m,Netherlands
5864,battles,m,Netherlands
5864,meshuggah,m,Netherlands
5864,beirut,m,Netherlands
5864,flying lotus,m,Netherlands
5868,paradise lost,m,Italy
5868,meshuggah,m,Italy
5868,the dillinger escape plan,m,Italy
5868,scorpions,m,Italy
5868,death,m,Italy
5868,rhapsody of fire,m,Italy
5868,carcass,m,Italy
5868,behemoth,m,Italy
5868,queen,m,Italy
5868,enya,m,Italy
5868,cannibal corpse,m,Italy
5868,rush,m,Italy
5868,in flames,m,Italy
5868,fear factory,m,Italy
5868,sonata arctica,m,Italy
5868,dream theater,m,Italy
5868,hypocrisy,m,Italy
5868,machine head,m,Italy
5868,finntroll,m,Italy
5878,radiohead,m,Portugal
5878,justice,m,Portugal
5878,daft punk,m,Portugal
5878,the wombats,m,Portugal
5878,sigur rós,m,Portugal
5878,lcd soundsystem,m,Portugal
5878,arctic monkeys,m,Portugal
5878,air,m,Portugal
5878,boys noize,m,Portugal
5878,cansei de ser sexy,m,Portugal
5878,coldplay,m,Portugal
5878,mgmt,m,Portugal
5878,bloc party,m,Portugal
5878,klaxons,m,Portugal
5878,fleet foxes,m,Portugal
5878,hot chip,m,Portugal
5878,incubus,m,Portugal
5878,simian mobile disco,m,Portugal
5878,cut copy,m,Portugal
5878,bon iver,m,Portugal
5878,deus,m,Portugal
5878,crystal castles,m,Portugal
5878,the last shadow puppets,m,Portugal
5878,zero 7,m,Portugal
5878,thom yorke,m,Portugal
5878,the chemical brothers,m,Portugal
5878,the ting tings,m,Portugal
5878,girl talk,m,Portugal
5878,röyksopp,m,Portugal
5878,peter bjorn and john,m,Portugal
5878,björk,m,Portugal
5878,digitalism,m,Portugal
5878,jamie cullum,m,Portugal
5878,beirut,m,Portugal
5878,the prodigy,m,Portugal
5878,the cinematic orchestra,m,Portugal
5878,death cab for cutie,m,Portugal
5878,fischerspooner,m,Portugal
5878,lily allen,m,Portugal
5880,queen,m,United States
5880,johann sebastian bach,m,United States
5880,antonio vivaldi,m,United States
5880,ludwig van beethoven,m,United States
5880,[unknown],m,United States
5880,frédéric chopin,m,United States
5880,electric light orchestra,m,United States
5880,paul mccartney,m,United States
5880,elton john,m,United States
5892,the cure,m,Turkey
5892,rammstein,m,Turkey
5892,radiohead,m,Turkey
5892,opeth,m,Turkey
5892,porcupine tree,m,Turkey
5892,dredg,m,Turkey
5892,soilwork,m,Turkey
5892,moonspell,m,Turkey
5892,feist,m,Turkey
5892,beck,m,Turkey
5892,riverside,m,Turkey
5892,sigur rós,m,Turkey
5892,goldfrapp,m,Turkey
5892,koЯn,m,Turkey
5892,queen,m,Turkey
5892,children of bodom,m,Turkey
5892,metallica,m,Turkey
5892,mogwai,m,Turkey
5892,dream theater,m,Turkey
5892,portishead,m,Turkey
5892,dark tranquillity,m,Turkey
5892,massive attack,m,Turkey
5892,blind guardian,m,Turkey
5892,camel,m,Turkey
5892,tiamat,m,Turkey
5892,the smiths,m,Turkey
5892,iamx,m,Turkey
5892,cradle of filth,m,Turkey
5892,bullet for my valentine,m,Turkey
5892,the prodigy,m,Turkey
5900,bloc party,m,Brazil
5900,coldplay,m,Brazil
5900,sublime,m,Brazil
5900,the killers,m,Brazil
5900,queens of the stone age,m,Brazil
5900,system of a down,m,Brazil
5900,pink floyd,m,Brazil
5900,amy winehouse,m,Brazil
5900,los hermanos,m,Brazil
5900,counting crows,m,Brazil
5900,the kooks,m,Brazil
5900,rage against the machine,m,Brazil
5900,the smashing pumpkins,m,Brazil
5900,foo fighters,m,Brazil
5900,yeah yeah yeahs,m,Brazil
5900,placebo,m,Brazil
5900,alanis morissette,m,Brazil
5900,u2,m,Brazil
5900,saosin,m,Brazil
5900,weezer,m,Brazil
5900,the verve,m,Brazil
5900,kings of leon,m,Brazil
5900,james blunt,m,Brazil
5900,the white stripes,m,Brazil
5900,the raconteurs,m,Brazil
5900,the strokes,m,Brazil
5900,damien rice,m,Brazil
5900,the breeders,m,Brazil
5900,muse,m,Brazil
5900,death cab for cutie,m,Brazil
5900,clap your hands say yeah,m,Brazil
5900,eddie vedder,m,Brazil
5900,the hives,m,Brazil
5900,cypress hill,m,Brazil
5900,pixies,m,Brazil
5900,john mayer,m,Brazil
5900,the gossip,m,Brazil
5900,the raveonettes,m,Brazil
5902,radiohead,m,United States
5902,cold war kids,m,United States
5902,godspeed you! black emperor,m,United States
5902,fugazi,m,United States
5902,gorillaz,m,United States
5902,circa survive,m,United States
5902,cursive,m,United States
5902,frank zappa,m,United States
5902,the dillinger escape plan,m,United States
5902,iron & wine,m,United States
5902,battles,m,United States
5902,pixies,m,United States
5902,explosions in the sky,m,United States
5902,converge,m,United States
5902,elbow,m,United States
5902,madvillain,m,United States
5902,the jimi hendrix experience,m,United States
5902,joy division,m,United States
5902,melvins,m,United States
5902,jimi hendrix,m,United States
5902,black rebel motorcycle club,m,United States
5902,the white stripes,m,United States
5902,death from above 1979,m,United States
5902,the rolling stones,m,United States
5902,black flag,m,United States
5911,placebo,m,Chile
5911,jack johnson,m,Chile
5911,the decemberists,m,Chile
5911,robbie williams,m,Chile
5911,alice in chains,m,Chile
5911,marilyn manson,m,Chile
5911,faith no more,m,Chile
5911,lenny kravitz,m,Chile
5911,pixies,m,Chile
5911,phil collins,m,Chile
5911,led zeppelin,m,Chile
5911,black sabbath,m,Chile
5911,silverchair,m,Chile
5911,creed,m,Chile
5911,the smiths,m,Chile
5911,pearl jam,m,Chile
5911,ryan adams,m,Chile
5911,nirvana,m,Chile
5911,rage against the machine,m,Chile
5911,soundgarden,m,Chile
5911,blur,m,Chile
5911,stevie wonder,m,Chile
5911,radiohead,m,Chile
5911,audioslave,m,Chile
5911,snoop dogg,m,Chile
5925,switchfoot,f,United States
5925,relient k,f,United States
5925,anberlin,f,United States
5925,a fine frenzy,f,United States
5925,sufjan stevens,f,United States
5925,mae,f,United States
5925,dashboard confessional,f,United States
5925,jimmy eat world,f,United States
5925,all time low,f,United States
5925,coldplay,f,United States
5925,nada surf,f,United States
5925,onerepublic,f,United States
5926,slipknot,m,Russian Federation
5926,flyleaf,m,Russian Federation
5926,godsmack,m,Russian Federation
5926,a perfect circle,m,Russian Federation
5926,mudvayne,m,Russian Federation
5926,rage against the machine,m,Russian Federation
5926,my chemical romance,m,Russian Federation
5926,hatebreed,m,Russian Federation
5926,linkin park,m,Russian Federation
5926,system of a down,m,Russian Federation
5926,the prodigy,m,Russian Federation
5926,afi,m,Russian Federation
5926,britney spears,m,Russian Federation
5926,tool,m,Russian Federation
5926,killswitch engage,m,Russian Federation
5926,kasabian,m,Russian Federation
5930,backstreet boys,f,Austria
5930,serj tankian,f,Austria
5930,the pussycat dolls,f,Austria
5930,oomph!,f,Austria
5930,cascada,f,Austria
5930,britney spears,f,Austria
5930,ska-p,f,Austria
5930,rihanna,f,Austria
5930,maroon 5,f,Austria
5930,ne-yo,f,Austria
5930,chris cornell,f,Austria
5930,flo rida,f,Austria
5930,enrique iglesias,f,Austria
5930,t.a.t.u.,f,Austria
5930,die Ärzte,f,Austria
5930,bloodhound gang,f,Austria
5930,beyoncé,f,Austria
5930,scooter,f,Austria
5930,timbaland,f,Austria
5947,bright eyes,m,Sweden
5947,bob dylan,m,Sweden
5947,kate nash,m,Sweden
5947,regina spektor,m,Sweden
5947,the national,m,Sweden
5947,damien rice,m,Sweden
5947,håkan hellström,m,Sweden
5947,beck,m,Sweden
5947,the killers,m,Sweden
5947,kanye west,m,Sweden
5947,m. ward,m,Sweden
5947,elliott smith,m,Sweden
5947,bruce springsteen,m,Sweden
5947,led zeppelin,m,Sweden
5947,johnny cash,m,Sweden
5947,sigur rós,m,Sweden
5947,coldplay,m,Sweden
5947,the new pornographers,m,Sweden
5947,my morning jacket,m,Sweden
5947,the raconteurs,m,Sweden
5947,the rolling stones,m,Sweden
5947,animal collective,m,Sweden
5947,the flaming lips,m,Sweden
5950,the smiths,m,Canada
5950,new order,m,Canada
5961,jack johnson,m,United States
5961,sigur rós,m,United States
5961,counting crows,m,United States
5961,the postal service,m,United States
5961,van morrison,m,United States
5961,tv on the radio,m,United States
5961,kanye west,m,United States
5961,doves,m,United States
5961,n*e*r*d,m,United States
5961,john mayer,m,United States
5961,the beatles,m,United States
5961,badly drawn boy,m,United States
5961,ben folds,m,United States
5961,bright eyes,m,United States
5961,travis,m,United States
5961,the smashing pumpkins,m,United States
5961,ben harper,m,United States
5961,pearl jam,m,United States
5961,damien rice,m,United States
5961,beck,m,United States
5961,fleetwood mac,m,United States
5961,mark ronson,m,United States
5961,modest mouse,m,United States
5967,j dilla,m,United States
5967,flying lotus,m,United States
5967,burial,m,United States
5967,interpol,m,United States
5967,brand new,m,United States
5967,joy division,m,United States
5967,napalm death,m,United States
5980,oasis,m,Russian Federation
5980,shpongle,m,Russian Federation
5980,streetlight manifesto,m,Russian Federation
5980,infected mushroom,m,Russian Federation
5980,madness,m,Russian Federation
5980,the streets,m,Russian Federation
5980,rage against the machine,m,Russian Federation
5980,the chemical brothers,m,Russian Federation
5980,babyshambles,m,Russian Federation
5980,the kinks,m,Russian Federation
5980,gogol bordello,m,Russian Federation
5980,the libertines,m,Russian Federation
5980,razorlight,m,Russian Federation
5980,ratatat,m,Russian Federation
5980,the doors,m,Russian Federation
5980,the go! team,m,Russian Federation
5980,the beatles,m,Russian Federation
5986,koЯn,m,Russian Federation
5986,asian dub foundation,m,Russian Federation
5986,zero 7,m,Russian Federation
5986,morcheeba,m,Russian Federation
5986,fatboy slim,m,Russian Federation
5986,serj tankian,m,Russian Federation
5986,radiohead,m,Russian Federation
5986,thievery corporation,m,Russian Federation
5986,bonobo,m,Russian Federation
5986,parov stelar,m,Russian Federation
5986,atmosphere,m,Russian Federation
5986,cake,m,Russian Federation
5986,the prodigy,m,Russian Federation
5986,morphine,m,Russian Federation
5986,deftones,m,Russian Federation
5986,kosheen,m,Russian Federation
5986,chevelle,m,Russian Federation
5986,no doubt,m,Russian Federation
5986,portishead,m,Russian Federation
5986,gorillaz,m,Russian Federation
5986,red hot chili peppers,m,Russian Federation
5986,beastie boys,m,Russian Federation
6008,avril lavigne,m,Russian Federation
6008,50 cent,m,Russian Federation
6008,black eyed peas,m,Russian Federation
6008,linkin park,m,Russian Federation
6008,papa roach,m,Russian Federation
6008,snoop dogg,m,Russian Federation
6008,eminem,m,Russian Federation
6008,coldplay,m,Russian Federation
6008,pink,m,Russian Federation
6008,kanye west,m,Russian Federation
6008,maroon 5,m,Russian Federation
6008,blink-182,m,Russian Federation
6008,sum 41,m,Russian Federation
6008,justin timberlake,m,Russian Federation
6008,beyoncé,m,Russian Federation
6008,bob marley,m,Russian Federation
6008,gym class heroes,m,Russian Federation
6008,rihanna,m,Russian Federation
6008,nirvana,m,Russian Federation
6008,t.i.,m,Russian Federation
6008,craig david,m,Russian Federation
6008,lostprophets,m,Russian Federation
6008,chris brown,m,Russian Federation
6008,akon,m,Russian Federation
6008,plain white ts,m,Russian Federation
6008,simple plan,m,Russian Federation
6008,red hot chili peppers,m,Russian Federation
6008,fergie,m,Russian Federation
6008,sean paul,m,Russian Federation
6008,mobb deep,m,Russian Federation
6008,usher,m,Russian Federation
6008,2pac,m,Russian Federation
6008,moby,m,Russian Federation
6008,relient k,m,Russian Federation
6008,three days grace,m,Russian Federation
6008,jennifer lopez,m,Russian Federation
6015,peaches,m,Netherlands
6015,elton john,m,Netherlands
6015,john mayer,m,Netherlands
6015,moby,m,Netherlands
6015,justice,m,Netherlands
6015,coldplay,m,Netherlands
6015,nickelback,m,Netherlands
6015,2pac,m,Netherlands
6015,the police,m,Netherlands
6015,red hot chili peppers,m,Netherlands
6015,faithless,m,Netherlands
6015,david guetta,m,Netherlands
6015,john legend,m,Netherlands
6015,counting crows,m,Netherlands
6015,kanye west,m,Netherlands
6015,gorillaz,m,Netherlands
6015,live,m,Netherlands
6015,morcheeba,m,Netherlands
6015,timbaland,m,Netherlands
6015,jimi hendrix,m,Netherlands
6015,lil wayne,m,Netherlands
6015,linkin park,m,Netherlands
6015,katy perry,m,Netherlands
6035,dire straits,m,Spain
6035,manu chao,m,Spain
6035,the beatles,m,Spain
6035,down,m,Spain
6035,jamiroquai,m,Spain
6035,blind guardian,m,Spain
6035,daft punk,m,Spain
6035,dream theater,m,Spain
6035,jimi hendrix,m,Spain
6035,in flames,m,Spain
6035,mike oldfield,m,Spain
6035,arctic monkeys,m,Spain
6035,black sabbath,m,Spain
6035,pantera,m,Spain
6035,moby,m,Spain
6035,iron maiden,m,Spain
6035,megadeth,m,Spain
6035,janis joplin,m,Spain
6035,joe satriani,m,Spain
6035,dark tranquillity,m,Spain
6035,anathema,m,Spain
6035,sepultura,m,Spain
6035,the rolling stones,m,Spain
6038,pink floyd,m,United States
6038,aphex twin,m,United States
6038,they might be giants,m,United States
6038,radiohead,m,United States
6038,the beatles,m,United States
6038,megadeth,m,United States
6038,the who,m,United States
6038,portishead,m,United States
6038,metallica,m,United States
6038,the prodigy,m,United States
6038,squarepusher,m,United States
6038,frank zappa,m,United States
6038,mastodon,m,United States
6038,nirvana,m,United States
6038,queen,m,United States
6038,slayer,m,United States
6038,venetian snares,m,United States
6038,ben folds five,m,United States
6042,cradle of filth,m,Israel
6042,blind guardian,m,Israel
6042,dimmu borgir,m,Israel
6042,children of bodom,m,Israel
6042,in flames,m,Israel
6042,die apokalyptischen reiter,m,Israel
6042,eluveitie,m,Israel
6042,slipknot,m,Israel
6042,equilibrium,m,Israel
6042,after forever,m,Israel
6042,sabaton,m,Israel
6042,ensiferum,m,Israel
6042,soilwork,m,Israel
6042,arch enemy,m,Israel
6042,ayreon,m,Israel
6042,sirenia,m,Israel
6042,scar symmetry,m,Israel
6047,coldplay,f,Netherlands
6047,panic! at the disco,f,Netherlands
6047,the kooks,f,Netherlands
6047,arctic monkeys,f,Netherlands
6047,evanescence,f,Netherlands
6047,incubus,f,Netherlands
6047,44,f,Netherlands
6047,system of a down,f,Netherlands
6047,chevelle,f,Netherlands
6047,sum 41,f,Netherlands
6047,the postal service,f,Netherlands
6047,coheed and cambria,f,Netherlands
6047,rage against the machine,f,Netherlands
6047,the all-american rejects,f,Netherlands
6047,rise against,f,Netherlands
6047,razorlight,f,Netherlands
6047,senses fail,f,Netherlands
6047,taking back sunday,f,Netherlands
6047,daft punk,f,Netherlands
6047,snow patrol,f,Netherlands
6047,30 seconds to mars,f,Netherlands
6047,simple plan,f,Netherlands
6047,him,f,Netherlands
6047,kaiser chiefs,f,Netherlands
6047,bowling for soup,f,Netherlands
6047,the sounds,f,Netherlands
6047,tori amos,f,Netherlands
6047,red hot chili peppers,f,Netherlands
6047,death cab for cutie,f,Netherlands
6047,new found glory,f,Netherlands
6047,pantera,f,Netherlands
6047,paolo nutini,f,Netherlands
6047,3 doors down,f,Netherlands
6047,epica,f,Netherlands
6047,mika,f,Netherlands
6053,dimmu borgir,m,France
6053,finntroll,m,France
6053,howard shore,m,France
6053,korpiklaani,m,France
6053,tarja turunen,m,France
6053,apocalyptica,m,France
6053,sepultura,m,France
6053,loreena mckennitt,m,France
6053,symphony x,m,France
6053,amon amarth,m,France
6053,nile,m,France
6053,behemoth,m,France
6053,rammstein,m,France
6053,the prodigy,m,France
6053,eluveitie,m,France
6053,kraftwerk,m,France
6053,static-x,m,France
6053,opeth,m,France
6053,in flames,m,France
6053,aphex twin,m,France
6053,vader,m,France
6053,rage against the machine,m,France
6062,low,m,Israel
6062,cat power,m,Israel
6062,antony and the johnsons,m,Israel
6062,bob dylan,m,Israel
6062,frank zappa,m,Israel
6062,r.e.m.,m,Israel
6062,nirvana,m,Israel
6062,sepultura,m,Israel
6062,devendra banhart,m,Israel
6062,red hot chili peppers,m,Israel
6062,sarah mclachlan,m,Israel
6062,joanna newsom,m,Israel
6062,pink floyd,m,Israel
6062,soundgarden,m,Israel
6062,the sounds,m,Israel
6062,counting crows,m,Israel
6062,tori amos,m,Israel
6062,the byrds,m,Israel
6062,the rolling stones,m,Israel
6062,bonnie prince billy,m,Israel
6067,michael bublé,m,United Kingdom
6067,metallica,m,United Kingdom
6067,ratatat,m,United Kingdom
6067,strapping young lad,m,United Kingdom
6067,infected mushroom,m,United Kingdom
6067,pink floyd,m,United Kingdom
6067,apocalyptica,m,United Kingdom
6067,jack johnson,m,United Kingdom
6067,the offspring,m,United Kingdom
6067,eric clapton,m,United Kingdom
6067,rage against the machine,m,United Kingdom
6067,led zeppelin,m,United Kingdom
6067,guns n roses,m,United Kingdom
6067,audioslave,m,United Kingdom
6067,mötley crüe,m,United Kingdom
6067,scissor sisters,m,United Kingdom
6067,goo goo dolls,m,United Kingdom
6067,muse,m,United Kingdom
6067,boards of canada,m,United Kingdom
6067,megadeth,m,United Kingdom
6067,opeth,m,United Kingdom
6067,mr. scruff,m,United Kingdom
6067,katy perry,m,United Kingdom
6067,pantera,m,United Kingdom
6067,system of a down,m,United Kingdom
6067,m.i.a.,m,United Kingdom
6067,arch enemy,m,United Kingdom
6067,bonobo,m,United Kingdom
6067,ac/dc,m,United Kingdom
6067,alice in chains,m,United Kingdom
6067,girls aloud,m,United Kingdom
6067,lamb of god,m,United Kingdom
6067,manu chao,m,United Kingdom
6067,bob marley & the wailers,m,United Kingdom
6067,pendulum,m,United Kingdom
6067,carcass,m,United Kingdom
6067,massive attack,m,United Kingdom
6067,seeed,m,United Kingdom
